stoichiometry,U_R3m_V,U_C2m_V
0.7396828046744574,3.6017727694408785,3.1015735910398043
0.7413188647746243,3.6009140969210347,3.1006803780061682
0.7429549248747913,3.600042553580914,3.099780622950869
0.7445909849749582,3.5991703885550015,3.0988805991963626
0.7462270450751252,3.5982840665887164,3.0979739158761275
0.7478631051752921,3.59739745557058,3.097066798777646
0.749499165275459,3.5964958544363244,3.0961530122923016
0.751135225375626,3.59559377856501,3.0952385069595727
0.752771285475793,3.594676381938355,3.09431743931084
0.7544073455759599,3.5937577535774943,3.093395238144678
0.7560434056761268,3.592824028776474,3.0924667081494825
0.7576794657762937,3.591887687954069,3.0915364903851255
0.7593155258764607,3.5909370853474947,3.0906003135870104
0.7609515859766277,3.5899817960313127,3.0896617448220534
0.7625876460767946,3.589013748430122,3.088717733400639
0.7642237061769616,3.5880381946340894,3.0877704651070634
0.7658597662771285,3.587052116665586,3.086818427785515
0.7674958263772954,3.5860548983827925,3.0858620968053025
0.7691318864774623,3.585050185847675,3.084901838755746
0.7707679465776294,3.5840298148058833,3.083936066779552
0.7724040066777963,3.583004612145,3.0829673895263947
0.7740400667779632,3.5819607392539257,3.0819917825547507
0.7756761268781301,3.5809097893155055,3.081014483875848
0.7773121869782971,3.579845349611807,3.080028631662343
0.7789482470784641,3.578766893602783,3.079041144654295
0.780584307178631,3.5776810280440565,3.078045980963842
0.782220367278798,3.576573373575858,3.077047591236594
0.7838564273789649,3.575456891748069,3.0760431759529965
0.7854924874791318,3.574326543984913,3.0750334251541394
0.7871285475792987,3.5731773761484615,3.0740195400359034
0.7887646076794658,3.572017559652588,3.0729979512576038
0.7904006677796327,3.570839534433984,3.071973947638379
0.7920367278797996,3.5696433271792993,3.07094045091436
0.7936727879799665,3.568434168991729,3.0699038286068663
0.7953088480801335,3.5672052439845667,3.068860181221065
0.7969449081803004,3.5659555633418676,3.0678104082670496
0.7985809682804674,3.5646902894576042,3.066756374191597
0.8002170283806344,3.5634070296083054,3.0656928974541455
0.8018530884808013,3.5620966351010543,3.0646260149707136
0.8034891485809682,3.560767630880407,3.0635504803430096
0.8051252086811351,3.559418844597078,3.0624689719065636
0.8067612687813022,3.5580471436902172,3.061382313560686
0.8083973288814691,3.5566458755557826,3.0602855630801478
0.810033388981636,3.555221210543377,3.059184570768549
0.8116694490818029,3.5537717042752193,3.0580748925013896
0.8133055091819699,3.552295824424652,3.0569576190445353
0.8149415692821368,3.5507919468560307,3.055835557617928
0.8165776293823038,3.5492522723753823,3.054701793765389
0.8182136894824708,3.547681696116672,3.053562331016504
0.8198497495826377,3.546078370864862,3.0524161108498746
0.8214858096828046,3.5444403358794707,3.0512585128871255
0.8231218697829715,3.542765521616544,3.05009504651898
0.8247579298831386,3.5410517455807304,3.0489230576406388
0.8263939899833055,3.539296708164674,3.0477401977756426
0.8280300500834724,3.5374979884964373,3.046550755020557
0.8296661101836393,3.5356530403184023,3.0453518155379204
0.8313021702838063,3.5337591879239687,3.0441416251396385
0.8329382303839732,3.5318136221814806,3.0429240636648944
0.8345742904841402,3.5298133966780667,3.041696940994602
0.8362103505843071,3.5277554240195395,3.040457175400414
0.8378464106844741,3.5256351170978864,3.039209171452687
0.839482470784641,3.523441503387787,3.037952579764442
0.8411185308848079,3.5211781069733443,3.0366808060188406
0.8427545909849748,3.518841132181452,3.0353998418022035
0.8443906510851419,3.516418694574843,3.0341093523721616
0.8460267111853088,3.5139035972995303,3.032806023162603
0.8476627712854757,3.511299002139134,3.0314893734148884
0.8492988313856427,3.5085781647817558,3.030162115160734
0.8509348914858096,3.5057513621689282,3.0288238562069507
0.8525709515859766,3.502793952425439,3.0274705693738926
0.8542070116861435,3.4996995329868374,3.0261034947805294
0.8558430717863105,3.4964572351936773,3.024724191023264
0.8574791318864774,3.4930493359436023,3.023332201988158
0.8591151919866443,3.4894569406635063,3.021925521975137
0.8607512520868112,3.4856600892303686,3.0205017709347075
0.8623873121869783,3.4816379049211545,3.0190639456627117
0.8640233722871452,3.477368790244126,3.017611519025105
0.8656594323873121,3.47280844678598,3.016143941654717
0.8672954924874791,3.4679385074574522,3.0146603244330263
0.868931552587646,3.4627129682433475,3.0131567023349084
0.8705676126878129,3.4570862153227657,3.0116363068034215
0.8722036727879799,3.4510149353136215,3.010098507173187
0.8738397328881469,3.444448755799263,3.00854264721595
0.8754757929883138,3.4373351533958627,3.0069680443057276
0.8771118530884807,3.4296254945922664,3.005373988561172
