Data_Point,Cycle_No,Step_No,Mode,Time(s),Voltage(V),Current(mA),Capacity(mAh),C_rate
12549,2,3,CC-Dchg,63303.786,3.326068,-1.65,1.590284,0.33
12550,2,3,CC-Dchg,63308.786,3.324111,-1.65,1.592576,0.33
12551,2,3,CC-Dchg,63313.786,3.322157,-1.65,1.594867,0.33
12552,2,3,CC-Dchg,63318.785,3.320204,-1.65,1.597159,0.33
12553,2,3,CC-Dchg,63323.785,3.318253,-1.65,1.59945,0.33
12554,2,3,CC-Dchg,63328.784,3.316304,-1.65,1.601742,0.33
12555,2,3,CC-Dchg,63333.784,3.314357,-1.65,1.604033,0.33
12556,2,3,CC-Dchg,63338.784,3.312412,-1.65,1.606324,0.33
12557,2,3,CC-Dchg,63343.783,3.31047,-1.65,1.608616,0.33
12558,2,3,CC-Dchg,63348.783,3.308529,-1.65,1.610907,0.33
12559,2,3,CC-Dchg,63353.782,3.30659,-1.65,1.613199,0.33
12560,2,3,CC-Dchg,63358.782,3.304654,-1.65,1.61549,0.33
12561,2,3,CC-Dchg,63363.781,3.30272,-1.65,1.617782,0.33
12562,2,3,CC-Dchg,63368.781,3.300789,-1.65,1.620073,0.33
12563,2,3,CC-Dchg,63373.781,3.29886,-1.65,1.622365,0.33
12564,2,3,CC-Dchg,63378.78,3.296933,-1.65,1.624656,0.33
12565,2,3,CC-Dchg,63383.78,3.295009,-1.65,1.626948,0.33
12566,2,3,CC-Dchg,63388.779,3.293087,-1.65,1.629239,0.33
12567,2,3,CC-Dchg,63393.779,3.291168,-1.65,1.631531,0.33
12568,2,3,CC-Dchg,63398.779,3.289252,-1.65,1.633822,0.33
12569,2,3,CC-Dchg,63403.778,3.287338,-1.65,1.636114,0.33
12570,2,3,CC-Dchg,63408.778,3.285427,-1.65,1.638405,0.33
12571,2,3,CC-Dchg,63413.777,3.283519,-1.65,1.640697,0.33
12572,2,3,CC-Dchg,63418.777,3.281614,-1.65,1.642988,0.33
12573,2,3,CC-Dchg,63423.776,3.279711,-1.65,1.64528,0.33
12574,2,3,CC-Dchg,63428.776,3.277812,-1.65,1.647571,0.33
12575,2,3,CC-Dchg,63433.776,3.275916,-1.65,1.649863,0.33
12576,2,3,CC-Dchg,63438.775,3.274022,-1.65,1.652154,0.33
12577,2,3,CC-Dchg,63443.775,3.272132,-1.65,1.654445,0.33
12578,2,3,CC-Dchg,63448.774,3.270245,-1.65,1.656737,0.33
12579,2,3,CC-Dchg,63453.774,3.26836,-1.65,1.659028,0.33
12580,2,3,CC-Dchg,63458.774,3.26648,-1.65,1.66132,0.33
12581,2,3,CC-Dchg,63463.773,3.264602,-1.65,1.663611,0.33
12582,2,3,CC-Dchg,63468.773,3.262728,-1.65,1.665903,0.33
12583,2,3,CC-Dchg,63473.772,3.260857,-1.65,1.668194,0.33
12584,2,3,CC-Dchg,63478.772,3.25899,-1.65,1.670486,0.33
12585,2,3,CC-Dchg,63483.771,3.257126,-1.65,1.672777,0.33
12586,2,3,CC-Dchg,63488.771,3.255265,-1.65,1.675069,0.33
12587,2,3,CC-Dchg,63493.771,3.253409,-1.65,1.67736,0.33
12588,2,3,CC-Dchg,63498.77,3.251555,-1.65,1.679652,0.33
12589,2,3,CC-Dchg,63503.77,3.249706,-1.65,1.681943,0.33
12590,2,3,CC-Dchg,63508.769,3.24786,-1.65,1.684235,0.33
12591,2,3,CC-Dchg,63513.769,3.246018,-1.65,1.686526,0.33
12592,2,3,CC-Dchg,63518.769,3.244179,-1.65,1.688818,0.33
12593,2,3,CC-Dchg,63523.768,3.242345,-1.65,1.691109,0.33
12594,2,3,CC-Dchg,63528.768,3.240514,-1.65,1.693401,0.33
12595,2,3,CC-Dchg,63533.767,3.238687,-1.65,1.695692,0.33
12596,2,3,CC-Dchg,63538.767,3.236864,-1.65,1.697984,0.33
12597,2,3,CC-Dchg,63543.766,3.235046,-1.65,1.700275,0.33
12598,2,3,CC-Dchg,63548.766,3.233231,-1.65,1.702566,0.33
12599,2,3,CC-Dchg,63553.766,3.23142,-1.65,1.704858,0.33
12600,2,3,CC-Dchg,63558.765,3.229613,-1.65,1.707149,0.33
12601,2,3,CC-Dchg,63563.765,3.227811,-1.65,1.709441,0.33
12602,2,3,CC-Dchg,63568.764,3.226013,-1.65,1.711732,0.33
12603,2,3,CC-Dchg,63573.764,3.224219,-1.65,1.714024,0.33
12604,2,3,CC-Dchg,63578.764,3.222429,-1.65,1.716315,0.33
12605,2,3,CC-Dchg,63583.763,3.220643,-1.65,1.718607,0.33
12606,2,3,CC-Dchg,63588.763,3.218862,-1.65,1.720898,0.33
12607,2,3,CC-Dchg,63593.762,3.217086,-1.65,1.72319,0.33
12608,2,3,CC-Dchg,63598.762,3.215313,-1.65,1.725481,0.33
12609,2,3,CC-Dchg,63603.761,3.213545,-1.65,1.727773,0.33
12610,2,3,CC-Dchg,63608.761,3.211782,-1.65,1.730064,0.33
12611,2,3,CC-Dchg,63613.761,3.210023,-1.65,1.732356,0.33
12612,2,3,CC-Dchg,63618.76,3.208268,-1.65,1.734647,0.33
12613,2,3,CC-Dchg,63623.76,3.206518,-1.65,1.736939,0.33
12614,2,3,CC-Dchg,63628.759,3.204773,-1.65,1.73923,0.33
12615,2,3,CC-Dchg,63633.759,3.203032,-1.65,1.741522,0.33
12616,2,3,CC-Dchg,63638.759,3.201296,-1.65,1.743813,0.33
12617,2,3,CC-Dchg,63643.758,3.199565,-1.65,1.746104,0.33
12618,2,3,CC-Dchg,63648.758,3.197838,-1.65,1.748396,0.33
12619,2,3,CC-Dchg,63653.757,3.196116,-1.65,1.750687,0.33
12620,2,3,CC-Dchg,63658.757,3.194399,-1.65,1.752979,0.33
12621,2,3,CC-Dchg,63663.756,3.192687,-1.65,1.75527,0.33
12622,2,3,CC-Dchg,63668.756,3.190979,-1.65,1.757562,0.33
12623,2,3,CC-Dchg,63673.756,3.189276,-1.65,1.759853,0.33
12624,2,3,CC-Dchg,63678.755,3.187578,-1.65,1.762145,0.33
12625,2,3,CC-Dchg,63683.755,3.185885,-1.65,1.764436,0.33
12626,2,3,CC-Dchg,63688.754,3.184197,-1.65,1.766728,0.33
12627,2,3,CC-Dchg,63693.754,3.182514,-1.65,1.769019,0.33
12628,2,3,CC-Dchg,63698.754,3.180835,-1.65,1.771311,0.33
12629,2,3,CC-Dchg,63703.753,3.179161,-1.65,1.773602,0.33
12630,2,3,CC-Dchg,63708.753,3.177493,-1.65,1.775894,0.33
12631,2,3,CC-Dchg,63713.752,3.175829,-1.65,1.778185,0.33
12632,2,3,CC-Dchg,63718.752,3.17417,-1.65,1.780477,0.33
12633,2,3,CC-Dchg,63723.751,3.172517,-1.65,1.782768,0.33
12634,2,3,CC-Dchg,63728.751,3.170868,-1.65,1.78506,0.33
12635,2,3,CC-Dchg,63733.751,3.169224,-1.65,1.787351,0.33
12636,2,3,CC-Dchg,63738.75,3.167585,-1.65,1.789643,0.33
12637,2,3,CC-Dchg,63743.75,3.165951,-1.65,1.791934,0.33
12638,2,3,CC-Dchg,63748.749,3.164322,-1.65,1.794225,0.33
12639,2,3,CC-Dchg,63753.749,3.162699,-1.65,1.796517,0.33
12640,2,3,CC-Dchg,63758.749,3.16108,-1.65,1.798808,0.33
12641,2,3,CC-Dchg,63763.748,3.159466,-1.65,1.8011,0.33
12642,2,3,CC-Dchg,63768.748,3.157857,-1.65,1.803391,0.33
12643,2,3,CC-Dchg,63773.747,3.156254,-1.65,1.805683,0.33
12644,2,3,CC-Dchg,63778.747,3.154655,-1.65,1.807974,0.33
12645,2,3,CC-Dchg,63783.746,3.153061,-1.65,1.810266,0.33
12646,2,3,CC-Dchg,63788.746,3.151473,-1.65,1.812557,0.33
12647,2,3,CC-Dchg,63793.746,3.149889,-1.65,1.814849,0.33
12648,2,3,CC-Dchg,63798.745,3.14831,-1.65,1.81714,0.33
12649,2,3,CC-Dchg,63803.745,3.146737,-1.65,1.819432,0.33
12650,2,3,CC-Dchg,63808.744,3.145168,-1.65,1.821723,0.33
12651,2,3,CC-Dchg,63813.744,3.143604,-1.65,1.824015,0.33
12652,2,3,CC-Dchg,63818.744,3.142046,-1.65,1.826306,0.33
12653,2,3,CC-Dchg,63823.743,3.140492,-1.65,1.828598,0.33
12654,2,3,CC-Dchg,63828.743,3.138943,-1.65,1.830889,0.33
12655,2,3,CC-Dchg,63833.742,3.1374,-1.65,1.833181,0.33
12656,2,3,CC-Dchg,63838.742,3.135861,-1.65,1.835472,0.33
12657,2,3,CC-Dchg,63843.741,3.134327,-1.65,1.837764,0.33
12658,2,3,CC-Dchg,63848.741,3.132798,-1.65,1.840055,0.33
12659,2,3,CC-Dchg,63853.741,3.131274,-1.65,1.842346,0.33
12660,2,3,CC-Dchg,63858.74,3.129755,-1.65,1.844638,0.33
12661,2,3,CC-Dchg,63863.74,3.12824,-1.65,1.846929,0.33
12662,2,3,CC-Dchg,63868.739,3.126731,-1.65,1.849221,0.33
12663,2,3,CC-Dchg,63873.739,3.125226,-1.65,1.851512,0.33
12664,2,3,CC-Dchg,63878.739,3.123726,-1.65,1.853804,0.33
12665,2,3,CC-Dchg,63883.738,3.122231,-1.65,1.856095,0.33
12666,2,3,CC-Dchg,63888.738,3.120741,-1.65,1.858387,0.33
12667,2,3,CC-Dchg,63893.737,3.119255,-1.65,1.860678,0.33
12668,2,3,CC-Dchg,63898.737,3.117774,-1.65,1.86297,0.33
12669,2,3,CC-Dchg,63903.736,3.116298,-1.65,1.865261,0.33
12670,2,3,CC-Dchg,63908.736,3.114826,-1.65,1.867553,0.33
12671,2,3,CC-Dchg,63913.736,3.113359,-1.65,1.869844,0.33
12672,2,3,CC-Dchg,63918.735,3.111897,-1.65,1.872136,0.33
12673,2,3,CC-Dchg,63923.735,3.110439,-1.65,1.874427,0.33
12674,2,3,CC-Dchg,63928.734,3.108986,-1.65,1.876719,0.33
12675,2,3,CC-Dchg,63933.734,3.107538,-1.65,1.87901,0.33
12676,2,3,CC-Dchg,63938.734,3.106093,-1.65,1.881302,0.33
12677,2,3,CC-Dchg,63943.733,3.104654,-1.65,1.883593,0.33
12678,2,3,CC-Dchg,63948.733,3.103218,-1.65,1.885885,0.33
12679,2,3,CC-Dchg,63953.732,3.101787,-1.65,1.888176,0.33
12680,2,3,CC-Dchg,63958.732,3.100361,-1.65,1.890467,0.33
12681,2,3,CC-Dchg,63963.731,3.098939,-1.65,1.892759,0.33
12682,2,3,CC-Dchg,63968.731,3.097521,-1.65,1.89505,0.33
12683,2,3,CC-Dchg,63973.731,3.096107,-1.65,1.897342,0.33
12684,2,3,CC-Dchg,63978.73,3.094697,-1.65,1.899633,0.33
12685,2,3,CC-Dchg,63983.73,3.093292,-1.65,1.901925,0.33
12686,2,3,CC-Dchg,63988.729,3.091891,-1.65,1.904216,0.33
12687,2,3,CC-Dchg,63993.729,3.090494,-1.65,1.906508,0.33
12688,2,3,CC-Dchg,63998.729,3.089101,-1.65,1.908799,0.33
12689,2,3,CC-Dchg,64003.728,3.087712,-1.65,1.911091,0.33
12690,2,3,CC-Dchg,64008.728,3.086327,-1.65,1.913382,0.33
12691,2,3,CC-Dchg,64013.727,3.084946,-1.65,1.915674,0.33
12692,2,3,CC-Dchg,64018.727,3.083569,-1.65,1.917965,0.33
12693,2,3,CC-Dchg,64023.726,3.082196,-1.65,1.920257,0.33
12694,2,3,CC-Dchg,64028.726,3.080826,-1.65,1.922548,0.33
12695,2,3,CC-Dchg,64033.726,3.07946,-1.65,1.92484,0.33
12696,2,3,CC-Dchg,64038.725,3.078098,-1.65,1.927131,0.33
12697,2,3,CC-Dchg,64043.725,3.07674,-1.65,1.929423,0.33
12698,2,3,CC-Dchg,64048.724,3.075386,-1.65,1.931714,0.33
12699,2,3,CC-Dchg,64053.724,3.074035,-1.65,1.934005,0.33
12700,2,3,CC-Dchg,64058.724,3.072687,-1.65,1.936297,0.33
12701,2,3,CC-Dchg,64063.723,3.071343,-1.65,1.938588,0.33
12702,2,3,CC-Dchg,64068.723,3.070003,-1.65,1.94088,0.33
12703,2,3,CC-Dchg,64073.722,3.068666,-1.65,1.943171,0.33
12704,2,3,CC-Dchg,64078.722,3.067332,-1.65,1.945463,0.33
12705,2,3,CC-Dchg,64083.721,3.066002,-1.65,1.947754,0.33
12706,2,3,CC-Dchg,64088.721,3.064675,-1.65,1.950046,0.33
12707,2,3,CC-Dchg,64093.721,3.063352,-1.65,1.952337,0.33
12708,2,3,CC-Dchg,64098.72,3.062031,-1.65,1.954629,0.33
12709,2,3,CC-Dchg,64103.72,3.060714,-1.65,1.95692,0.33
12710,2,3,CC-Dchg,64108.719,3.0594,-1.65,1.959212,0.33
12711,2,3,CC-Dchg,64113.719,3.058088,-1.65,1.961503,0.33
12712,2,3,CC-Dchg,64118.719,3.05678,-1.65,1.963795,0.33
12713,2,3,CC-Dchg,64123.718,3.055475,-1.65,1.966086,0.33
12714,2,3,CC-Dchg,64128.718,3.054173,-1.65,1.968378,0.33
12715,2,3,CC-Dchg,64133.717,3.052874,-1.65,1.970669,0.33
12716,2,3,CC-Dchg,64138.717,3.051577,-1.65,1.972961,0.33
12717,2,3,CC-Dchg,64143.716,3.050284,-1.65,1.975252,0.33
12718,2,3,CC-Dchg,64148.716,3.048993,-1.65,1.977544,0.33
12719,2,3,CC-Dchg,64153.716,3.047705,-1.65,1.979835,0.33
12720,2,3,CC-Dchg,64158.715,3.046419,-1.65,1.982126,0.33
12721,2,3,CC-Dchg,64163.715,3.045136,-1.65,1.984418,0.33
12722,2,3,CC-Dchg,64168.714,3.043856,-1.65,1.986709,0.33
12723,2,3,CC-Dchg,64173.714,3.042578,-1.65,1.989001,0.33
12724,2,3,CC-Dchg,64178.714,3.041303,-1.65,1.991292,0.33
12725,2,3,CC-Dchg,64183.713,3.04003,-1.65,1.993584,0.33
12726,2,3,CC-Dchg,64188.713,3.03876,-1.65,1.995875,0.33
12727,2,3,CC-Dchg,64193.712,3.037492,-1.65,1.998167,0.33
12728,2,3,CC-Dchg,64198.712,3.036226,-1.65,2.000458,0.33
12729,2,3,CC-Dchg,64203.711,3.034963,-1.65,2.00275,0.33
12730,2,3,CC-Dchg,64208.711,3.033702,-1.65,2.005041,0.33
12731,2,3,CC-Dchg,64213.711,3.032443,-1.65,2.007333,0.33
12732,2,3,CC-Dchg,64218.71,3.031186,-1.65,2.009624,0.33
12733,2,3,CC-Dchg,64223.71,3.029931,-1.65,2.011916,0.33
12734,2,3,CC-Dchg,64228.709,3.028678,-1.65,2.014207,0.33
12735,2,3,CC-Dchg,64233.709,3.027428,-1.65,2.016499,0.33
12736,2,3,CC-Dchg,64238.709,3.026179,-1.65,2.01879,0.33
12737,2,3,CC-Dchg,64243.708,3.024933,-1.65,2.021082,0.33
12738,2,3,CC-Dchg,64248.708,3.023688,-1.65,2.023373,0.33
12739,2,3,CC-Dchg,64253.707,3.022445,-1.65,2.025665,0.33
12740,2,3,CC-Dchg,64258.707,3.021204,-1.65,2.027956,0.33
12741,2,3,CC-Dchg,64263.706,3.019965,-1.65,2.030247,0.33
12742,2,3,CC-Dchg,64268.706,3.018728,-1.65,2.032539,0.33
12743,2,3,CC-Dchg,64273.706,3.017492,-1.65,2.03483,0.33
12744,2,3,CC-Dchg,64278.705,3.016258,-1.65,2.037122,0.33
12745,2,3,CC-Dchg,64283.705,3.015026,-1.65,2.039413,0.33
12746,2,3,CC-Dchg,64288.704,3.013795,-1.65,2.041705,0.33
12747,2,3,CC-Dchg,64293.704,3.012566,-1.65,2.043996,0.33
12748,2,3,CC-Dchg,64298.704,3.011339,-1.65,2.046288,0.33
12749,2,3,CC-Dchg,64303.703,3.010113,-1.65,2.048579,0.33
12750,2,3,CC-Dchg,64308.703,3.008889,-1.65,2.050871,0.33
12751,2,3,CC-Dchg,64313.702,3.007666,-1.65,2.053162,0.33
12752,2,3,CC-Dchg,64318.702,3.006445,-1.65,2.055454,0.33
12753,2,3,CC-Dchg,64323.701,3.005225,-1.65,2.057745,0.33
12754,2,3,CC-Dchg,64328.701,3.004006,-1.65,2.060037,0.33
12755,2,3,CC-Dchg,64333.701,3.002789,-1.65,2.062328,0.33
12756,2,3,CC-Dchg,64338.7,3.001574,-1.65,2.06462,0.33
12757,2,3,CC-Dchg,64343.7,3.000359,-1.65,2.066911,0.33
12758,2,3,CC-Dchg,64348.699,2.999146,-1.65,2.069203,0.33
12759,2,3,CC-Dchg,64353.699,2.997934,-1.65,2.071494,0.33
12760,2,3,CC-Dchg,64358.699,2.996724,-1.65,2.073786,0.33
12761,2,3,CC-Dchg,64363.698,2.995515,-1.65,2.076077,0.33
12762,2,3,CC-Dchg,64368.698,2.994307,-1.65,2.078368,0.33
12763,2,3,CC-Dchg,64373.697,2.9931,-1.65,2.08066,0.33
12764,2,3,CC-Dchg,64378.697,2.991894,-1.65,2.082951,0.33
12765,2,3,CC-Dchg,64383.696,2.99069,-1.65,2.085243,0.33
12766,2,3,CC-Dchg,64388.696,2.989486,-1.65,2.087534,0.33
12767,2,3,CC-Dchg,64393.696,2.988284,-1.65,2.089826,0.33
12768,2,3,CC-Dchg,64398.695,2.987083,-1.65,2.092117,0.33
12769,2,3,CC-Dchg,64403.695,2.985883,-1.65,2.094409,0.33
12770,2,3,CC-Dchg,64408.694,2.984685,-1.65,2.0967,0.33
12771,2,3,CC-Dchg,64413.694,2.983487,-1.65,2.098992,0.33
12772,2,3,CC-Dchg,64418.694,2.98229,-1.65,2.101283,0.33
12773,2,3,CC-Dchg,64423.693,2.981095,-1.65,2.103575,0.33
12774,2,3,CC-Dchg,64428.693,2.9799,-1.65,2.105866,0.33
12775,2,3,CC-Dchg,64433.692,2.978707,-1.65,2.108158,0.33
12776,2,3,CC-Dchg,64438.692,2.977514,-1.65,2.110449,0.33
12777,2,3,CC-Dchg,64443.691,2.976323,-1.65,2.112741,0.33
12778,2,3,CC-Dchg,64448.691,2.975133,-1.65,2.115032,0.33
12779,2,3,CC-Dchg,64453.691,2.973943,-1.65,2.117324,0.33
12780,2,3,CC-Dchg,64458.69,2.972755,-1.65,2.119615,0.33
12781,2,3,CC-Dchg,64463.69,2.971568,-1.65,2.121907,0.33
12782,2,3,CC-Dchg,64468.689,2.970382,-1.65,2.124198,0.33
12783,2,3,CC-Dchg,64473.689,2.969196,-1.65,2.126489,0.33
12784,2,3,CC-Dchg,64478.689,2.968012,-1.65,2.128781,0.33
12785,2,3,CC-Dchg,64483.688,2.966829,-1.65,2.131072,0.33
12786,2,3,CC-Dchg,64488.688,2.965647,-1.65,2.133364,0.33
12787,2,3,CC-Dchg,64493.687,2.964465,-1.65,2.135655,0.33
12788,2,3,CC-Dchg,64498.687,2.963285,-1.65,2.137947,0.33
12789,2,3,CC-Dchg,64503.686,2.962106,-1.65,2.140238,0.33
12790,2,3,CC-Dchg,64508.686,2.960928,-1.65,2.14253,0.33
12791,2,3,CC-Dchg,64513.686,2.959751,-1.65,2.144821,0.33
12792,2,3,CC-Dchg,64518.685,2.958575,-1.65,2.147113,0.33
12793,2,3,CC-Dchg,64523.685,2.9574,-1.65,2.149404,0.33
12794,2,3,CC-Dchg,64528.684,2.956226,-1.65,2.151696,0.33
12795,2,3,CC-Dchg,64533.684,2.955053,-1.65,2.153987,0.33
12796,2,3,CC-Dchg,64538.684,2.953882,-1.65,2.156279,0.33
12797,2,3,CC-Dchg,64543.683,2.952711,-1.65,2.15857,0.33
12798,2,3,CC-Dchg,64548.683,2.951541,-1.65,2.160862,0.33
12799,2,3,CC-Dchg,64553.682,2.950373,-1.65,2.163153,0.33
12800,2,3,CC-Dchg,64558.682,2.949205,-1.65,2.165445,0.33
12801,2,3,CC-Dchg,64563.681,2.948039,-1.65,2.167736,0.33
12802,2,3,CC-Dchg,64568.681,2.946874,-1.65,2.170027,0.33
12803,2,3,CC-Dchg,64573.681,2.94571,-1.65,2.172319,0.33
12804,2,3,CC-Dchg,64578.68,2.944548,-1.65,2.17461,0.33
12805,2,3,CC-Dchg,64583.68,2.943386,-1.65,2.176902,0.33
12806,2,3,CC-Dchg,64588.679,2.942226,-1.65,2.179193,0.33
12807,2,3,CC-Dchg,64593.679,2.941067,-1.65,2.181485,0.33
12808,2,3,CC-Dchg,64598.679,2.939909,-1.65,2.183776,0.33
12809,2,3,CC-Dchg,64603.678,2.938753,-1.65,2.186068,0.33
12810,2,3,CC-Dchg,64608.678,2.937598,-1.65,2.188359,0.33
12811,2,3,CC-Dchg,64613.677,2.936444,-1.65,2.190651,0.33
12812,2,3,CC-Dchg,64618.677,2.935291,-1.65,2.192942,0.33
12813,2,3,CC-Dchg,64623.676,2.93414,-1.65,2.195234,0.33
12814,2,3,CC-Dchg,64628.676,2.93299,-1.65,2.197525,0.33
12815,2,3,CC-Dchg,64633.676,2.931842,-1.65,2.199817,0.33
12816,2,3,CC-Dchg,64638.675,2.930695,-1.65,2.202108,0.33
12817,2,3,CC-Dchg,64643.675,2.92955,-1.65,2.2044,0.33
12818,2,3,CC-Dchg,64648.674,2.928406,-1.65,2.206691,0.33
12819,2,3,CC-Dchg,64653.674,2.927264,-1.65,2.208983,0.33
12820,2,3,CC-Dchg,64658.674,2.926123,-1.65,2.211274,0.33
12821,2,3,CC-Dchg,64663.673,2.924983,-1.65,2.213566,0.33
12822,2,3,CC-Dchg,64668.673,2.923846,-1.65,2.215857,0.33
12823,2,3,CC-Dchg,64673.672,2.92271,-1.65,2.218148,0.33
12824,2,3,CC-Dchg,64678.672,2.921575,-1.65,2.22044,0.33
12825,2,3,CC-Dchg,64683.671,2.920442,-1.65,2.222731,0.33
12826,2,3,CC-Dchg,64688.671,2.919311,-1.65,2.225023,0.33
12827,2,3,CC-Dchg,64693.671,2.918182,-1.65,2.227314,0.33
12828,2,3,CC-Dchg,64698.67,2.917055,-1.65,2.229606,0.33
12829,2,3,CC-Dchg,64703.67,2.915929,-1.65,2.231897,0.33
12830,2,3,CC-Dchg,64708.669,2.914805,-1.65,2.234189,0.33
12831,2,3,CC-Dchg,64713.669,2.913683,-1.65,2.23648,0.33
12832,2,3,CC-Dchg,64718.669,2.912563,-1.65,2.238772,0.33
12833,2,3,CC-Dchg,64723.668,2.911445,-1.65,2.241063,0.33
12834,2,3,CC-Dchg,64728.668,2.910328,-1.65,2.243355,0.33
12835,2,3,CC-Dchg,64733.667,2.909214,-1.65,2.245646,0.33
12836,2,3,CC-Dchg,64738.667,2.908102,-1.65,2.247938,0.33
12837,2,3,CC-Dchg,64743.666,2.906992,-1.65,2.250229,0.33
12838,2,3,CC-Dchg,64748.666,2.905884,-1.65,2.252521,0.33
12839,2,3,CC-Dchg,64753.666,2.904778,-1.65,2.254812,0.33
12840,2,3,CC-Dchg,64758.665,2.903674,-1.65,2.257104,0.33
12841,2,3,CC-Dchg,64763.665,2.902573,-1.65,2.259395,0.33
12842,2,3,CC-Dchg,64768.664,2.901473,-1.65,2.261687,0.33
12843,2,3,CC-Dchg,64773.664,2.900376,-1.65,2.263978,0.33
12844,2,3,CC-Dchg,64778.664,2.899282,-1.65,2.266269,0.33
12845,2,3,CC-Dchg,64783.663,2.898189,-1.65,2.268561,0.33
12846,2,3,CC-Dchg,64788.663,2.897099,-1.65,2.270852,0.33
12847,2,3,CC-Dchg,64793.662,2.896011,-1.65,2.273144,0.33
12848,2,3,CC-Dchg,64798.662,2.894926,-1.65,2.275435,0.33
12849,2,3,CC-Dchg,64803.661,2.893843,-1.65,2.277727,0.33
12850,2,3,CC-Dchg,64808.661,2.892763,-1.65,2.280018,0.33
12851,2,3,CC-Dchg,64813.661,2.891686,-1.65,2.28231,0.33
12852,2,3,CC-Dchg,64818.66,2.89061,-1.65,2.284601,0.33
12853,2,3,CC-Dchg,64823.66,2.889538,-1.65,2.286893,0.33
12854,2,3,CC-Dchg,64828.659,2.888468,-1.65,2.289184,0.33
12855,2,3,CC-Dchg,64833.659,2.887401,-1.65,2.291476,0.33
12856,2,3,CC-Dchg,64838.659,2.886336,-1.65,2.293767,0.33
12857,2,3,CC-Dchg,64843.658,2.885275,-1.65,2.296059,0.33
12858,2,3,CC-Dchg,64848.658,2.884216,-1.65,2.29835,0.33
12859,2,3,CC-Dchg,64853.657,2.883159,-1.65,2.300642,0.33
12860,2,3,CC-Dchg,64858.657,2.882106,-1.65,2.302933,0.33
12861,2,3,CC-Dchg,64863.656,2.881056,-1.65,2.305225,0.33
12862,2,3,CC-Dchg,64868.656,2.880008,-1.65,2.307516,0.33
12863,2,3,CC-Dchg,64873.656,2.878963,-1.65,2.309808,0.33
12864,2,3,CC-Dchg,64878.655,2.877922,-1.65,2.312099,0.33
12865,2,3,CC-Dchg,64883.655,2.876883,-1.65,2.31439,0.33
12866,2,3,CC-Dchg,64888.654,2.875847,-1.65,2.316682,0.33
12867,2,3,CC-Dchg,64893.654,2.874815,-1.65,2.318973,0.33
12868,2,3,CC-Dchg,64898.654,2.873785,-1.65,2.321265,0.33
12869,2,3,CC-Dchg,64903.653,2.872759,-1.65,2.323556,0.33
12870,2,3,CC-Dchg,64908.653,2.871736,-1.65,2.325848,0.33
12871,2,3,CC-Dchg,64913.652,2.870716,-1.65,2.328139,0.33
12872,2,3,CC-Dchg,64918.652,2.869699,-1.65,2.330431,0.33
12873,2,3,CC-Dchg,64923.651,2.868685,-1.65,2.332722,0.33
12874,2,3,CC-Dchg,64928.651,2.867675,-1.65,2.335014,0.33
12875,2,3,CC-Dchg,64933.651,2.866668,-1.65,2.337305,0.33
12876,2,3,CC-Dchg,64938.65,2.865664,-1.65,2.339597,0.33
12877,2,3,CC-Dchg,64943.65,2.864663,-1.65,2.341888,0.33
12878,2,3,CC-Dchg,64948.649,2.863666,-1.65,2.34418,0.33
12879,2,3,CC-Dchg,64953.649,2.862672,-1.65,2.346471,0.33
12880,2,3,CC-Dchg,64958.649,2.861682,-1.65,2.348763,0.33
12881,2,3,CC-Dchg,64963.648,2.860695,-1.65,2.351054,0.33
12882,2,3,CC-Dchg,64968.648,2.859711,-1.65,2.353346,0.33
12883,2,3,CC-Dchg,64973.647,2.858731,-1.65,2.355637,0.33
12884,2,3,CC-Dchg,64978.647,2.857755,-1.65,2.357929,0.33
12885,2,3,CC-Dchg,64983.646,2.856782,-1.65,2.36022,0.33
12886,2,3,CC-Dchg,64988.646,2.855812,-1.65,2.362511,0.33
12887,2,3,CC-Dchg,64993.646,2.854846,-1.65,2.364803,0.33
12888,2,3,CC-Dchg,64998.645,2.853883,-1.65,2.367094,0.33
12889,2,3,CC-Dchg,65003.645,2.852924,-1.65,2.369386,0.33
12890,2,3,CC-Dchg,65008.644,2.851969,-1.65,2.371677,0.33
12891,2,3,CC-Dchg,65013.644,2.851017,-1.65,2.373969,0.33
12892,2,3,CC-Dchg,65018.644,2.850068,-1.65,2.37626,0.33
12893,2,3,CC-Dchg,65023.643,2.849124,-1.65,2.378552,0.33
12894,2,3,CC-Dchg,65028.643,2.848182,-1.65,2.380843,0.33
12895,2,3,CC-Dchg,65033.642,2.847245,-1.65,2.383135,0.33
12896,2,3,CC-Dchg,65038.642,2.846311,-1.65,2.385426,0.33
12897,2,3,CC-Dchg,65043.641,2.845381,-1.65,2.387718,0.33
12898,2,3,CC-Dchg,65048.641,2.844454,-1.65,2.390009,0.33
12899,2,3,CC-Dchg,65053.641,2.843531,-1.65,2.392301,0.33
12900,2,3,CC-Dchg,65058.64,2.842611,-1.65,2.394592,0.33
12901,2,3,CC-Dchg,65063.64,2.841696,-1.65,2.396884,0.33
12902,2,3,CC-Dchg,65068.639,2.840783,-1.65,2.399175,0.33
12903,2,3,CC-Dchg,65073.639,2.839875,-1.65,2.401467,0.33
12904,2,3,CC-Dchg,65078.639,2.83897,-1.65,2.403758,0.33
12905,2,3,CC-Dchg,65083.638,2.838069,-1.65,2.406049,0.33
